artist,artist_followers,artist_genre,artist_hot,artist_id,duration,end_fade,key,key_con,loud,mode,mode_con,publish_date,start_fade,temp,time_sig,time_sig_con,track,track_id,track_pop
Blake Shelton,3887624.0,"contemporary country,country,country road",0.75,1UTPBmNbXNTittyMJrNkvw,222.61333,0.18005,10.0,0.837,-6.28,1.0,0.666,2014-05-21,212.07946,152.011,4.0,1.0,Doin' What She Likes,1MDogqDrStFSO9cdUTUFem,52.0
Eminem Featuring Nate Ruess,,,,,,,,,,,,2014-05-28,,,,,Headlights,,
Eminem Featuring Rihanna,,,,,,,,,,,,2014-05-28,,,,,The Monster,,
Jerrod Niemann,285114.0,"canadian contemporary country,contemporary country,country,country road,lift kit,modern country rock,redneck",0.62,0RKP52f5PNDCRZ9Luq2Sr7,224.81333,0.14503,9.0,0.38,-6.184,0.0,0.439,2014-05-28,214.25633,115.965,4.0,0.745,Drink To That All Night,3M31S6f0z8S3nkFh3eS06W,64.0
Fitz And The Tantrums,379850.0,"indie pop,indie poptimism,indietronica,la indie,modern alternative rock,modern rock,pop quebecois",0.67,4AcHt3JxKy59IX7JNNlZn4,233.13333,0.13927,9.0,0.344,-4.182,0.0,0.04,2014-05-28,218.61587,130.76,4.0,0.903,The Walker,0Nk7bSn0MItonkR0GNs3mj,58.0
The Black Keys,2606396.0,"alternative rock,blues-rock,garage rock,indie rock,modern blues rock,modern rock,punk blues,rock",0.75,7mnBLXK823vNxN3UWB7Gfz,246.30667,0.09361,9.0,0.348,-6.506,0.0,0.371,2014-05-28,237.02349,127.541,4.0,1.0,Fever,4MzGM692jKGkNSQ7qzeTaJ,60.0
Ed Sheeran,36366478.0,pop,0.93,6eUKZXaKkcviH0Ku9w2n3V,252.76,1.0912,2.0,0.572,-11.12,1.0,0.588,2014-05-28,241.88807,93.528,4.0,0.899,One,5TvFfDlVoUWZvfqrhTJzD7,67.0
Craig Morgan,408991.0,"contemporary country,country,country road,modern country rock,redneck",0.62,6ktyNEnEukKzskQEiXgCFD,198.84,0.17415,8.0,0.651,-3.521,1.0,0.772,2014-05-28,188.5054,75.028,4.0,0.947,Wake Up Lovin' You,5UY3Vzkc5INzJ3wBJm5FlD,51.0
Michael Jackson,7684023.0,pop,0.86,3fMbdgg4jU18AjLCKBhRSm,293.82667,0.29147,11.0,0.348,-3.051,0.0,0.613,2014-06-04,285.9073,117.046,4.0,1.0,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,81.0
Michael Jackson,7684023.0,pop,0.86,3fMbdgg4jU18AjLCKBhRSm,255.98667,0.39469,1.0,0.074,-2.293,1.0,0.162,2014-06-04,247.10095,125.02,4.0,1.0,Slave To The Rhythm,4h5KB1btt2aZBq9EJHmWF4,53.0
Passenger,1904477.0,"neo mellow,pop",0.77,0gadJ2b9A4SKsB1RFkBb66,252.73333,0.0,7.0,0.556,-7.346,1.0,0.674,2014-06-04,247.51311,74.897,4.0,0.902,Let Her Go,6GmUVqe73u5YRfUUynZK6I,71.0
Thomas Rhett,2244296.0,"contemporary country,country,country road,modern country rock",0.78,6x2LnllRG5uGarZMsD4iO8,187.4,0.17361,6.0,0.746,-5.306,1.0,0.803,2014-06-04,180.73252,87.964,4.0,1.0,Get Me Some Of That,4O1CExxinEpKZi3861NlTK,62.0
Christina Grimmie ,280317.0,"channel pop,post-teen pop,viral pop",0.56,0Cav8jyZKAHMFbAusOmjku,199.12639,0.30653,1.0,0.629,-6.213,0.0,0.589,2014-06-04,196.80653,128.949,4.0,0.983,Somebody That I Used To Know,5DEpO2jZQagRQvptOEzFwo,36.0
 Adam Levine,,,,,,,,,,,,2014-06-04,,,,,Somebody That I Used To Know,,
Christina Grimmie,280317.0,"channel pop,post-teen pop,viral pop",0.56,0Cav8jyZKAHMFbAusOmjku,188.00726,0.18608,4.0,0.547,-6.652,1.0,0.593,2014-06-04,182.02703,77.365,3.0,0.717,Can't Help Falling In Love,0UpdZpqyGKwz3GRU1DvpGM,36.0
Eric Church,1754817.0,"contemporary country,country,country road,modern country rock",0.75,2IvkS5MXK0vPGnwyJsrEyV,252.49333,0.33138,1.0,0.705,-7.789,1.0,0.665,2014-06-04,240.9941,103.96,4.0,0.978,Give Me Back My Hometown,3MykNWa65IP2VN1Qa6B9yK,57.0
Sam Smith,7360560.0,"pop,post-teen pop",0.9,2wY79sveU1sp5g7SokKOiI,188.37714,0.21469,4.0,0.805,-8.741,1.0,0.782,2014-06-04,179.3219,92.879,5.0,0.971,Leave Your Lover,3b5LW3nS3WFQyS1e8ajGJN,67.0
Young Thug,3512793.0,"gangster rap,hip hop,pop,pop rap,rap,trap music",0.88,50co4Is1HCEo8bhOyUWKpn,239.99995,0.0,3.0,0.323,-3.28,0.0,0.382,2014-06-04,234.5854,135.959,4.0,1.0,Stoner,1jROHCeEzDr6VnV8EnBnik,51.0
Shakira Featuring Rihanna,,,,,,,,,,,,2014-06-04,,,,,Can't Remember To Forget You,,
Beyonce,16531319.0,"dance pop,pop,post-teen pop,r&b",0.87,6vWDO969PvNqNYHIOW5v0m,319.46667,0.29596,11.0,0.545,-11.523,0.0,0.226,2014-06-11,309.51619,185.571,4.0,0.955,Partition,5hgnY0mVcVetszbb85qeDg,70.0
Rascal Flatts,1642481.0,"contemporary country,country,country road,pop rock",0.73,0a1gHP0HAqALbEyxaD5Ngn,203.50667,0.18576,3.0,0.39,-6.679,1.0,0.468,2014-06-11,193.69506,164.049,4.0,0.952,Rewind,6eZP01jERQt27Ggq7kpEf9,54.0
Austin Mahone Featuring Pitbull,,,,,,,,,,,,2014-06-11,,,,,Mmm Yeah,,
Lana Del Rey,7345944.0,pop,0.84,00FQb4jTyendYWaN8pK0wa,342.09333,0.19723,2.0,0.384,-6.863,0.0,0.547,2014-06-11,329.52018,137.918,3.0,0.844,Shades Of Cool,4VSg5K1hnbmIg4PwRdY6wV,62.0
Keith Urban,2789884.0,"australian country,contemporary country,country,country road",0.75,0u2FHSq3ln94y5Q57xazwf,256.74667,2.4381,1.0,0.925,-6.318,1.0,0.811,2014-06-11,245.12145,154.033,4.0,0.875,Cop Car,5vCgOg9VqRaAUbnflCO6P3,59.0
John Mayer,3254014.0,"neo mellow,pop,pop rock,singer-songwriter",0.84,0hEurMDQu99nJRq8pTxO14,213.62667,0.14132,2.0,0.617,-9.753,1.0,0.617,2014-06-11,207.60961,173.67,4.0,0.683,XO,7cpCU3Denug5NGZsSpQl8v,70.0
5 Seconds Of Summer,,,,,,,,,,,,2014-06-11,,,,,Don't Stop,,
Jay Z Featuring Beyonce,,,,,,,,,,,,2014-06-11,,,,,Part II (On The Run),,
Future Featuring Kanye West,,,,,,,,,,,,2014-06-11,,,,,I Won,,
Brantley Gilbert,,,,,,,,,,,,2014-06-18,,,,,Bottoms Up,,
Kid Ink Featuring Chris Brown,,,,,,,,,,,,2014-06-18,,,,,Show Me,,
One Direction,,,,,,,,,,,,2014-06-18,,,,,Story Of My Life,,
Lana Del Rey,,,,,,,,,,,,2014-06-18,,,,,Ultraviolence,,
Tiesto,,,,,,,,,,,,2014-06-18,,,,,Red Lights,,
Coldplay,,,,,,,,,,,,2014-06-18,,,,,Magic,,
Phillip Phillips,,,,,,,,,,,,2014-06-18,,,,,Raging Fire,,
PSY Featuring Snoop Dogg,,,,,,,,,,,,2014-06-25,,,,,Hangover,,
Shakira,,,,,,,,,,,,2014-06-25,,,,,Empire,,
Neon Trees,,,,,,,,,,,,2014-06-25,,,,,Sleeping With A Friend,,
Sara Bareilles,,,,,,,,,,,,2014-06-25,,,,,I Choose You,,
5 Seconds Of Summer,,,,,,,,,,,,2014-07-02,,,,,Kiss Me Kiss Me,,
Ed Sheeran,,,,,,,,,,,,2014-07-02,,,,,Afire Love,,
Imagine Dragons,,,,,,,,,,,,2014-07-02,,,,,Demons,,
Brett Eldredge,,,,,,,,,,,,2014-07-02,,,,,Beat Of The Music,,
Jhene Aiko,,,,,,,,,,,,2014-07-02,,,,,The Worst,,
Imagine Dragons,,,,,,,,,,,,2014-07-02,,,,,On Top Of The World,,
Lana Del Rey,,,,,,,,,,,,2014-07-02,,,,,West Coast,,
Robin Thicke,,,,,,,,,,,,2014-07-09,,,,,Get Her Back,,
Jamie N Commons ,,,,,,,,,,,,2014-07-09,,,,,Jungle,,
 X Ambassadors,,,,,,,,,,,,2014-07-09,,,,,Jungle,,
One Direction,,,,,,,,,,,,2014-07-09,,,,,You & I,,
Miranda Lambert,1690962.0,"contemporary country,country,country dawn,country road,modern country rock",0.7,66lH4jAE7pqPlOlzUKbwA0,247.82667,0.122,10.0,1.0,-6.211,1.0,0.762,2014-07-09,236.46041,95.993,4.0,0.687,Automatic,0B0y2FImat9j9MJTNRZWfW,53.0
Pitbull Featuring G.R.L.,,,,,,,,,,,,2014-07-09,,,,,Wild Wild Love,,
Pitbull Featuring Ke$ha,,,,,,,,,,,,2014-07-16,,,,,Timber,,
Naughty Boy Featuring Sam Smith,,,,,,,,,,,,2014-07-16,,,,,La La La,,
Justin Moore,824776.0,"canadian contemporary country,contemporary country,country,country road,modern country rock,redneck",0.66,30e8DmahrEamvLbFRPdWmk,203.12,0.3044,2.0,0.609,-5.137,1.0,0.585,2014-07-16,187.86685,140.9,4.0,0.964,Lettin' The Night Roll,33LSgUa20mKNgeut1XwP2E,54.0
Shawn Mendes,13213343.0,"canadian pop,dance pop,pop,post-teen pop,viral pop",0.9,7n2wHs1TKAczGzO7Dd2rGr,214.53333,0.58,10.0,0.157,-4.995,1.0,0.375,2014-07-16,205.52562,113.979,4.0,0.724,Life Of The Party,14hJ5tc1VCFMWhVn9axRTC,64.0
Busta Rhymes Featuring Eminem,,,,,,,,,,,,2014-07-16,,,,,Calm Down,,
Craig Campbell,167679.0,"contemporary country,country,country road,modern country rock,redneck",0.64,7tkwiWhGKSuQV8LwPWceWN,159.82667,0.12789,6.0,0.521,-5.708,1.0,0.528,2014-07-16,156.07293,120.035,4.0,0.94,Keep Them Kisses Comin',0nCU6JTonBdrIKpxErujKu,56.0
Pitbull Featuring Jennifer Lopez ,,,,,,,,,,,,2014-07-16,,,,,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],,
 Claudia Leitte,,,,,,,,,,,,2014-07-16,,,,,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],,
Jennifer Lopez,5608797.0,"dance pop,pop,pop rap,post-teen pop,r&b,urban contemporary",0.8,2DlGxzQSjYe5N6G9nkYghR,215.78667,0.26132,11.0,0.668,-5.084,1.0,0.596,2014-07-16,208.93315,100.025,4.0,1.0,First Love,5P16LUPtZ1I5t3EqwELD53,49.0
Afrojack Featuring Wrabel,,,,,,,,,,,,2014-07-16,,,,,Ten Feet Tall,,
"Future Featuring Pharrell, Pusha T ",,,,,,,,,,,,2014-07-23,,,,,Move That Doh,,
 Casino,,,,,,,,,,,,2014-07-23,,,,,Move That Doh,,
George Strait,987079.0,"contemporary country,country,country road,traditional country",0.73,5vngPClqofybhPERIqQMYd,272.26667,1.01116,4.0,0.618,-7.376,1.0,0.64,2014-07-23,257.83438,138.399,4.0,0.864,I Got A Car,4Fpq4QkR06QRDkujBUk0JY,57.0
The Band Perry,835518.0,"contemporary country,country,country dawn,country road,modern country rock",0.62,75FnCoo4FBxH5K1Rrx0k5A,227.84,0.15714,2.0,0.809,-4.254,1.0,0.783,2014-07-23,222.11628,84.006,4.0,1.0,Chainsaw,6BstspHAG1DuMebrQJWPJY,44.0
5 Seconds Of Summer,3798425.0,"boy band,dance pop,pop,post-teen pop",0.85,5Rl15oVamLq7FbSb0NNBNy,180.42122,0.06209,9.0,0.478,-4.656,1.0,0.482,2014-07-30,172.30948,174.94,4.0,0.855,Everything I Didn't Say,6s74UWM63X9K3koAfU9KUl,48.0
American Authors,666088.0,"brooklyn indie,indie poptimism,modern alternative rock,modern rock,neo mellow,pop,pop rock",0.68,0MlOPi3zIDMVrfA9R04Fe3,194.24,0.17982,2.0,0.536,-2.378,1.0,0.522,2014-07-30,190.19465,100.016,4.0,1.0,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,74.0
Young Money Featuring Drake,,,,,,,,,,,,2014-07-30,,,,,Trophies,,
John Legend,4360855.0,"neo soul,pop,r&b,urban contemporary",0.82,5y2Xq6xcjJb2jVM54GHK3t,252.65333,0.23138,11.0,0.59,-8.162,0.0,0.603,2014-07-30,240.0595,84.087,4.0,1.0,You & I (Nobody In The World),55nlbqqFVnSsArIeYSQlqx,65.0
Ca$h Out,332978.0,"deep southern trap,deep trap,pop rap,rap,southern hip hop,trap music",0.51,7Kp7SzuRuNiPFCy7JIwnLx,170.93333,0.0,6.0,0.0,-3.924,0.0,0.052,2014-07-30,161.2858,142.015,4.0,1.0,She Twerkin,5zps32cgFG2c43QFKTBdlo,50.0
Justin Timberlake,7287043.0,"dance pop,pop",0.83,31TPClRtHm23RisEBtV3X7,688.45333,0.12689,0.0,0.566,-9.169,1.0,0.824,2014-08-06,682.64925,85.901,4.0,0.974,Not A Bad Thing,3nB82yGjtbQFSU0JLAwLRH,48.0
Luke Bryan,3416859.0,"contemporary country,country,country road",0.78,0BvkDsjIUla7X0k6CSWh1I,226.86667,0.26712,11.0,0.779,-3.15,1.0,0.673,2014-08-06,216.56091,144.056,4.0,0.817,Play It Again,03fT3OHB9KyMtGMt2zwqCT,72.0
YG Featuring Drake,,,,,,,,,,,,2014-08-06,,,,,Who Do You Love?,,
Lorde,3860032.0,"art pop,dance pop,electropop,metropopolis,pop",0.79,163tK9Wjr9P9DmM0AVK7lm,198.90703,0.0,0.0,0.522,-8.6,1.0,0.556,2014-08-06,196.49887,89.993,4.0,1.0,Tennis Court,74fpNVAJrKGQuqHETi4WSt,67.0
"""Weird Al"" Yankovic",350006.0,"antiviral pop,comedy rock,comic",0.6,1bDWGdIC2hardyt55nlQgG,223.12,0.0,7.0,0.697,-12.759,1.0,0.661,2014-08-06,212.17234,121.987,4.0,1.0,Word Crimes,4JqQWAr47pGEoaMArpA7Z3,48.0
Troye Sivan,2727915.0,"dance pop,electropop,pop,post-teen pop,viral pop",0.83,3WGpXCj9YhhfX11TToZcXP,224.87424,0.22658,4.0,0.357,-7.186,0.0,0.434,2014-08-06,209.94902,92.094,4.0,1.0,Happy Little Pill,4z8Ll8nU1jMqB8HvKTyLP1,59.0
Tyler Farr,362279.0,"canadian contemporary country,contemporary country,country,country road,lift kit,modern country rock,redneck",0.64,3vHV92ecrylnUHDM4d2MtC,188.14667,4.17959,7.0,0.812,-5.079,1.0,0.813,2014-08-06,179.23483,153.929,4.0,0.991,Whiskey In My Water,5E4CJfa6yZNGSKVFSUgaBt,56.0
Jason Derulo Featuring 2 Chainz,,,,,,,,,,,,2014-08-13,,,,,Talk Dirty,,
Trey Songz,3648362.0,"dance pop,indie r&b,pop,pop rap,r&b,southern hip hop,urban contemporary",0.79,2iojnBLj0qIMiKPvVhLnsH,231.90667,0.91143,9.0,0.614,-6.253,0.0,0.566,2014-08-13,226.86476,96.975,4.0,0.986,Na Na,5maiP9UMnTSgoxPX8X3bdz,61.0
Ty Dolla $ign Featuring Wiz Khalifa ,,,,,,,,,,,,2014-08-13,,,,,Or Nah,,
 DJ Mustard,,,,,,,,,,,,2014-08-13,,,,,Or Nah,,
Hilary Duff,1131001.0,"dance pop,pop,post-teen pop",0.61,2S9W9aSAd7e5mp8WqWxN2h,162.8,0.23211,2.0,0.824,-3.382,1.0,0.708,2014-08-13,158.24399,106.03,4.0,1.0,Chasing The Sun,0xQ0oEwkMxLcuHEWFc7qwX,39.0
Paramore,,,,,,,,,,,,2014-08-20,,,,,Ain't It Fun,,
Rixton,511905.0,"australian pop,dance pop,pop,post-teen pop,viral pop",0.64,0kkxsdcaWmWU2yWAqclDh4,193.73333,0.0,5.0,0.527,-4.21,0.0,0.484,2014-08-20,186.8858,174.121,4.0,1.0,Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S,72.0
Jake Owen,1010035.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.7,1n2pb9Tsfe4SwAjmUac6YT,191.04,0.11791,6.0,0.675,-5.352,1.0,0.626,2014-08-20,177.83002,181.964,4.0,1.0,Beachin',5dNGORzxFb5z3v7vSAFkTU,59.0
Jack ,794621.0,"dance pop,pop,post-teen pop,teen pop",0.8,1INuLZXjjVbcJRyWvD1iSq,175.88544,0.30862,10.0,0.038,-4.241,1.0,0.635,2014-08-20,171.4039,79.991,4.0,0.75,Wild Life,5Nh8XViPuGZpPfAdcmcr5t,51.0
 Jack,794621.0,"dance pop,pop,post-teen pop,teen pop",0.8,1INuLZXjjVbcJRyWvD1iSq,175.88544,0.30862,10.0,0.038,-4.241,1.0,0.635,2014-08-20,171.4039,79.991,4.0,0.75,Wild Life,5Nh8XViPuGZpPfAdcmcr5t,51.0
Katy Perry,11631912.0,"dance pop,pop,post-teen pop",0.83,6jJ0s89eD6GaHleKKya26X,215.04222,0.19764,11.0,0.637,-5.122,1.0,0.616,2014-08-20,209.41497,125.98,4.0,1.0,Birthday,2xLOMHjkOK8nzxJ4r6yOKR,61.0
Eric Paslay,263663.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.59,4TONBKcqVR1LmPdfJxvkMU,224.96,0.16803,9.0,0.876,-5.592,1.0,0.633,2014-08-20,220.99592,92.055,4.0,1.0,Song About A Girl,5BNgkhr9nadjc1cJGpeJAs,46.0
MKTO,580181.0,"australian pop,dance pop,pop,pop rap,post-teen pop",0.72,2l35CQqtYRh3d8ZIiBep4v,175.42667,0.21029,1.0,0.343,-4.689,1.0,0.58,2014-08-27,171.45034,102.071,4.0,1.0,Classic,6FE2iI43OZnszFLuLtvvmg,74.0
Bastille,3030070.0,"metropopolis,modern rock,pop",0.87,7EQ0qTo7fWT7DPxmxtSYEc,214.14766,0.12204,9.0,0.406,-6.383,1.0,0.418,2014-08-27,210.05932,127.435,4.0,1.0,Pompeii,3gbBpTdY8lnQwqxNCcf795,68.0
Florida Georgia Line Featuring Luke Bryan,,,,,,,,,,,,2014-08-27,,,,,This Is How We Roll,,
5 Seconds Of Summer,3798425.0,"boy band,dance pop,pop,post-teen pop",0.85,5Rl15oVamLq7FbSb0NNBNy,202.49605,0.0,1.0,0.139,-4.221,0.0,0.512,2014-08-27,202.49605,160.006,4.0,1.0,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,65.0
AJR,,,,,,,,,,,,2014-08-27,,,,,I'm Ready,,
Blake Shelton Featuring Gwen Sebastian,,,,,,,,,,,,2014-08-27,,,,,My Eyes,,
KONGOS,,,,,,,,,,,,2014-09-03,,,,,Come With Me Now,,
Ingrid Michaelson,,,,,,,,,,,,2014-09-03,,,,,Girls Chase Boys,,
Ed Sheeran,,,,,,,,,,,,2014-09-03,,,,,Sing,,
KCamp Featuring 2 Chainz,,,,,,,,,,,,2014-09-03,,,,,Cut Her Off,,
Shakira,,,,,,,,,,,,2014-09-03,,,,,Dare (La La La),,
Wiz Khalifa,,,,,,,,,,,,2014-09-10,,,,,We Dem Boyz,,
Lee Brice,,,,,,,,,,,,2014-09-10,,,,,I Don't Dance,,
Billy Currington,,,,,,,,,,,,2014-09-10,,,,,We Are Tonight,,
Ariana Grande Featuring Big Sean,,,,,,,,,,,,2014-09-10,,,,,Best Mistake,,
Chris Young,,,,,,,,,,,,2014-09-10,,,,,Who I Am With You,,
Pharrell Williams,,,,,,,,,,,,2014-09-10,,,,,Come Get It Bae,,
DJ Snake ,,,,,,,,,,,,2014-09-17,,,,,Turn Down For What,,
 Lil Jon,,,,,,,,,,,,2014-09-17,,,,,Turn Down For What,,
Joe Nichols,,,,,,,,,,,,2014-09-17,,,,,Yeah,,
Maroon 5,,,,,,,,,,,,2014-09-17,,,,,It Was Always You,,
"Steve Aoki, Chris Lake ",,,,,,,,,,,,2014-09-17,,,,,Delirious (Boneless),,
 Tujamo Featuring Kid Ink,,,,,,,,,,,,2014-09-17,,,,,Delirious (Boneless),,
Rita Ora,,,,,,,,,,,,2014-09-17,,,,,I Will Never Let You Down,,
Brad Paisley,,,,,,,,,,,,2014-09-17,,,,,River Bank,,
Usher Featuring Nicki Minaj,,,,,,,,,,,,2014-09-17,,,,,She Came To Give It To You,,
Jason Aldean,,,,,,,,,,,,2014-09-24,,,,,Two Night Town,,
Michael Jackson ,,,,,,,,,,,,2014-09-24,,,,,Love Never Felt So Good,,
 Justin Timberlake,,,,,,,,,,,,2014-09-24,,,,,Love Never Felt So Good,,
Jeezy Featuring Jay Z,,,,,,,,,,,,2014-09-24,,,,,Seen It All,,
Eric Church,,,,,,,,,,,,2014-09-24,,,,,Cold One,,
Jason Aldean,,,,,,,,,,,,2014-09-24,,,,,Sweet Little Somethin',,
Usher,,,,,,,,,,,,2014-09-24,,,,,Good Kisser,,
Chris Brown Featuring Lil Wayne ,,,,,,,,,,,,2014-10-01,,,,,Loyal,,
 French Montana Or Too $hort Or Tyga,,,,,,,,,,,,2014-10-01,,,,,Loyal,,
Dustin Lynch,,,,,,,,,,,,2014-10-01,,,,,"Where It's At (Yep, Yep)",,
Jason Derulo Featuring Snoop Dogg,,,,,,,,,,,,2014-10-01,,,,,Wiggle,,
OneRepublic,,,,,,,,,,,,2014-10-01,,,,,Love Runs Out,,
Nicki Minaj,,,,,,,,,,,,2014-10-01,,,,,Pills N Potions,,
Eli Young Band,,,,,,,,,,,,2014-10-01,,,,,Dust,,
Trey Songz,3648362.0,"dance pop,indie r&b,pop,pop rap,r&b,southern hip hop,urban contemporary",0.79,2iojnBLj0qIMiKPvVhLnsH,249.0,0.0,5.0,0.407,-7.424,0.0,0.494,2014-10-01,237.41823,123.92,4.0,1.0,Foreign,0tyYpW6eJ2q7Dtfyc3v7rO,55.0
Dierks Bentley,1577479.0,"canadian contemporary country,contemporary country,country,country road,modern country rock",0.73,7x8nK0m0cP2ksQf0mjWdPS,254.46667,0.16821,9.0,0.506,-5.566,1.0,0.547,2014-10-08,244.05333,205.958,4.0,0.961,Drunk On A Plane,1soxUgYIZb1qx1c7o1Lc7z,66.0
Train,2475110.0,"neo mellow,pop,pop quebecois,pop rap,pop rock",0.76,3FUY2gzHeIiaesXtOAdB7A,205.97333,0.47016,0.0,0.282,-4.775,1.0,0.447,2014-10-08,194.322,115.036,4.0,0.775,Angel In Blue Jeans,2GxGYGrixbXPFojONbzdo9,55.0
Lil Jon Featuring Tyga,,,,,,,,,,,,2014-10-08,,,,,Bend Ova,,
alt-J,2069239.0,indie rock,0.75,3XHO7cRUPCLOr6jwp8vsx5,173.63084,0.0,3.0,0.532,-4.465,1.0,0.612,2014-10-08,165.03002,101.99,4.0,1.0,Left Hand Free,4iEOVEULZRvmzYSZY2ViKN,62.0
Kid Ink Featuring Chris Brown,,,,,,,,,,,,2014-10-08,,,,,Main Chick,,
OneRepublic,6229043.0,"dance pop,neo mellow,piano rock,pop,pop quebecois,pop rap,pop rock",0.83,5Pwc4xIPtQLFEnJriah9YJ,257.84,0.41796,1.0,0.626,-4.972,0.0,0.681,2014-10-15,253.00463,122.017,4.0,0.909,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,73.0
Miranda Lambert Duet With Carrie Underwood,1690962.0,"contemporary country,country,country dawn,country road,modern country rock",0.7,66lH4jAE7pqPlOlzUKbwA0,169.58667,0.3483,9.0,0.425,-5.308,1.0,0.475,2014-10-15,165.99365,90.076,4.0,1.0,Somethin' Bad,6s9m5J92By7jii22Q2XtY2,62.0
Lady Antebellum,2251182.0,"contemporary country,country,country dawn,country road,neo mellow",0.71,32WkQRZEVKSzVAAYqukAEA,198.26667,0.12195,11.0,0.464,-3.86,0.0,0.526,2014-10-15,192.88236,101.01,4.0,1.0,Bartender,6olKv2HP3XgBpvVxAswowe,59.0
Florida Georgia Line,2303860.0,"contemporary country,country,country road,modern country rock",0.83,3b8QkneNDz4JHKKKlLgYZg,221.08,0.1907,1.0,0.742,-4.184,1.0,0.686,2014-10-15,208.83447,151.896,4.0,0.944,Bumpin' The Night,5ygp81TQpolYKghQjdYZpD,48.0
Demi Lovato Featuring Cher Lloyd,,,,,,,,,,,,2014-10-15,,,,,Really Don't Care,,
Rich Homie Quan Featuring Problem,,,,,,,,,,,,2014-10-15,,,,,Walk Thru,,
Tim McGraw Featuring Faith Hill,,,,,,,,,,,,2014-10-15,,,,,Meanwhile Back At Mama's,,
Avicii,11089593.0,"big room,edm,pop",0.85,1vCWHaC5f2uS3yhpwWbIA6,176.65846,2.40907,6.0,0.583,-5.298,1.0,0.619,2014-10-22,169.57533,125.983,4.0,0.67,The Days,0ct6r3EGTcMLPtrXHDvVjc,77.0
Lil Wayne Featuring Drake,,,,,,,,,,,,2014-10-22,,,,,Believe Me,,
TeeFLii Featuring 2 Chainz,,,,,,,,,,,,2014-10-22,,,,,24 Hours,,
Yo Gotti,2110697.0,"dirty south rap,gangster rap,hip hop,memphis hip hop,pop,pop rap,rap,southern hip hop,trap music",0.77,6Ha4aES39QiVjR0L2lwuwq,261.13333,0.11011,2.0,0.027,-6.046,1.0,0.435,2014-10-22,258.20009,103.965,4.0,0.982,Errrbody,3ndumr5hw721OmT5opZ5Zl,50.0
The Swon Brothers,35814.0,"canadian contemporary country,contemporary country,lift kit",0.45,1nf0nRF0W4ybnJdda00pKY,217.16,0.18,2.0,0.717,-2.948,1.0,0.763,2014-10-22,207.2439,180.078,4.0,1.0,Later On,7lG4154Md1Kw7BMg56Pt4s,42.0
Tinashe Featuring ScHoolboy Q,,,,,,,,,,,,2014-10-29,,,,,2 On,,
Ariana Grande Featuring Iggy Azalea,,,,,,,,,,,,2014-10-29,,,,,Problem,,
Katy Perry Featuring Juicy J,,,,,,,,,,,,2014-10-29,,,,,Dark Horse,,
Chase Rice,485003.0,"canadian contemporary country,contemporary country,country,country road,modern country rock,redneck",0.67,6pBNfggcZZDCmb0p92OnGn,190.58712,0.5112,0.0,0.584,-4.45,1.0,0.562,2014-10-29,181.89932,156.038,4.0,0.967,Ready Set Roll,3rh2f6nqswpfDN3Ef6Bi5J,60.0
Becky G,3192792.0,"latin viral pop,pop,reggaeton",0.88,4obzFoKoKRHIphyHzJ35G3,206.16667,0.2912,2.0,0.661,-7.548,1.0,0.729,2014-10-29,199.06467,119.987,4.0,1.0,Shower,3DmW6y7wTEYHJZlLo1r6XJ,73.0
Childish Gambino,4097155.0,"hip hop,pop rap,rap",0.82,73sIBHcqh3Z3NyqHKZ7FOL,225.86667,0.0,8.0,0.162,-9.306,1.0,0.175,2014-10-29,218.95256,165.997,4.0,1.0,V. 3005,7u0hfStBmf1j0yiD3Em39J,52.0
ScHoolboy Q Featuring BJ The Chicago Kid,,,,,,,,,,,,2014-10-29,,,,,Studio,,
Jimmy Fallon Featuring will.i.am,,,,,,,,,,,,2014-10-29,,,,,EW!,,
Glen Campbell,,,,,,,,,,,,2014-10-29,,,,,I'm Not Gonna Miss You,,
Fifth Harmony,7013578.0,"dance pop,electropop,girl group,pop,post-teen pop,r&b,talent show",0.78,1l8Fu6IkuTP0U5QetQJ5Xt,171.41333,0.47293,9.0,0.0,-5.224,1.0,0.0,2014-10-29,167.39265,103.016,4.0,1.0,Bo$$,1COvXs6jaykXC73h9OSBVM,64.0
Coldplay,16183875.0,"permanent wave,pop",0.89,4gzpq5DPGxSnKTe4SA8HAU,268.46667,0.0,6.0,0.565,-7.125,1.0,0.629,2014-11-05,260.84717,124.996,4.0,1.0,A Sky Full Of Stars,0FDzzruyVECATHXKHFs9eJ,76.0
Brantley Gilbert Featuring Justin Moore ,,,,,,,,,,,,2014-11-05,,,,,Small Town Throwdown,,
 Thomas Rhett,,,,,,,,,,,,2014-11-05,,,,,Small Town Throwdown,,
